0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,True_value
0.68904245,-0.07764616,-0.036906555,0.8015467,0.7897623,-0.048876166,-0.048300974,0.64779085,-0.037978876,0.8817403,-0.029597074,-0.000142376,-0.05125068,0.6911705,0.9013927,-0.04923974,0
0.456437,0.22526366,0.23494017,0.51615465,0.5413843,0.27189603,0.2869825,0.41874546,0.08541153,0.6167844,0.2692172,-0.000144758,0.19727784,0.3743704,0.6934034,0.22661808,0
0.6845233,-0.032796443,-0.03281498,0.7918192,0.7884632,-0.044653088,-0.03324268,0.63310254,-0.016023878,0.86747295,-0.032737076,-0.000146924,-0.02958946,0.6734006,0.857429,-0.036526456,1
0.14458722,0.51332986,0.53059995,0.16356944,0.20286506,0.60774153,0.6215453,0.11458571,0.22036624,0.28295222,0.5990286,-0.00013214,0.4668396,0.008788485,0.41801053,0.5314408,0
0.58013445,0.05070706,0.04868429,0.6680194,0.6739865,0.060668856,0.059516072,0.533709,0.010595791,0.7436144,0.06079512,-0.000140811,0.03902045,0.5527136,0.75868255,0.04855321,1
0.5113172,0.14051422,0.1933461,0.5907828,0.6056324,0.20546988,0.24431565,0.48032185,0.052709635,0.6949053,0.22112313,-0.000141979,0.13390552,0.4446456,0.7676181,0.16584921,1
0.60621303,-0.036388054,-0.005158112,0.70401573,0.69597304,-0.019941181,-0.008381441,0.5553315,-0.018392,0.77211714,-0.008812621,-0.00012168,-0.019724622,0.59351313,0.7719032,-0.027459279,1
0.52646834,0.030472986,0.03845769,0.61321044,0.60998523,0.03796862,0.04473052,0.4737134,0.022458058,0.67484915,0.038526587,-0.000117469,0.03799673,0.501646,0.66625136,0.027791426,1
0.55681974,0.10729745,0.121793754,0.641212,0.6544896,0.13983193,0.14137252,0.51513624,0.03180973,0.7367518,0.14468412,-0.000153952,0.094015025,0.52400875,0.7810912,0.121511534,0
0.3877015,0.37036893,0.39144468,0.44661573,0.47584933,0.45001057,0.48219162,0.36187875,0.15122989,0.5753854,0.4474768,-0.000152326,0.3290869,0.27004817,0.691844,0.38696843,0
0.520284,0.15289252,0.15058824,0.6002013,0.6110908,0.16621552,0.18600056,0.47233057,0.06870394,0.6864018,0.16996773,-0.000143044,0.13554949,0.45774445,0.7193422,0.14533079,0
0.41379374,0.25115445,0.25258523,0.4737076,0.49529287,0.29801548,0.31992316,0.3741821,0.09565798,0.5677019,0.29434657,-0.000147326,0.21395302,0.32158604,0.6413528,0.25358808,0
0.7240786,-0.063220195,-0.06523025,0.838998,0.83667004,-0.08030634,-0.09342464,0.6717612,-0.03085884,0.9103583,-0.07558048,-0.000161347,-0.062303483,0.7204037,0.9005706,-0.06104614,1
0.51401544,0.049386837,0.05402392,0.5992362,0.60140485,0.07299724,0.061117854,0.46435583,0.031795543,0.6667121,0.06201177,-0.000131623,0.05675958,0.49592552,0.6667736,0.055193003,1
0.63962406,0.003849603,0.004024535,0.7364666,0.73881197,-0.000715345,0.003414959,0.5845368,-0.004175071,0.808749,0.000504427,-0.000145016,-0.002440453,0.6152583,0.8057005,-0.002282187,0
0.37898427,0.2927154,0.30062178,0.43339658,0.456928,0.35452887,0.3632715,0.340274,0.122433856,0.53468215,0.33775318,-0.000145064,0.25905994,0.28559628,0.6124207,0.30283535,1
0.5120875,0.17552793,0.16934037,0.5807375,0.6012818,0.19820859,0.21888477,0.46625805,0.07067512,0.67074645,0.19199526,-0.000151322,0.1429738,0.4284393,0.71697724,0.16362993,1
0.40857527,0.2112081,0.24608722,0.47659698,0.48783618,0.26761496,0.27026492,0.37303427,0.09290456,0.5755418,0.27385163,-0.000128125,0.20461166,0.35202822,0.6447404,0.23266189,0
0.50438386,0.11516211,0.12341385,0.5816941,0.59222305,0.14608935,0.15403722,0.45908967,0.04880455,0.66309315,0.1419392,-0.000135878,0.103018,0.45138377,0.69276506,0.1165217,0
0.38834453,0.28552118,0.29654145,0.44906223,0.46299735,0.3337707,0.3280421,0.3515116,0.11605871,0.5540571,0.33265525,-0.00014005,0.2567869,0.30804172,0.6431911,0.2939744,0
0.54903,0.15451017,0.16250011,0.6267341,0.6442543,0.18427196,0.20726843,0.50714,0.05322482,0.72031015,0.18628848,-0.000156438,0.125561,0.47521955,0.7763365,0.15008183,1
0.5884353,-0.010840632,0.006134823,0.6818328,0.67710143,-0.004573479,-0.010478206,0.5344112,-0.006917428,0.7481922,-0.003184542,-0.00012756,-4.04E-05,0.5821955,0.7476218,-0.009523883,1
0.46488857,0.1966109,0.19568877,0.5358393,0.55152416,0.22312458,0.23962426,0.42315188,0.08791971,0.6252997,0.22273728,-0.000142835,0.17135397,0.38845384,0.67253387,0.19149631,0
0.5345968,0.13238688,0.13924013,0.6106843,0.62411714,0.153864,0.15738954,0.48772588,0.046576124,0.69961077,0.15519701,-0.000146172,0.11409622,0.48076457,0.74736375,0.13089564,1
0.4197098,0.23096862,0.23282617,0.48078322,0.50028765,0.2675361,0.2808295,0.3746466,0.105730765,0.5729567,0.25991186,-0.000139691,0.2063795,0.34316075,0.6198683,0.23328835,0
0.5966659,0.10877873,0.105720356,0.69241667,0.6977777,0.1080288,0.1104369,0.54500705,0.044331495,0.7794049,0.11804918,-0.000155148,0.09529656,0.55704194,0.8087249,0.10800438,1
0.36255962,0.14115457,0.18909124,0.4240954,0.4357135,0.21288773,0.21410783,0.32971832,0.07062191,0.50490475,0.20914833,-0.000111083,0.15215217,0.31935224,0.5512274,0.1693744,0
0.34647012,0.29067993,0.31873617,0.4088758,0.42126524,0.36065444,0.3605683,0.31540754,0.126204,0.51407284,0.35732257,-0.00013471,0.27612844,0.2689895,0.60785174,0.31405997,1
0.5381618,0.083254956,0.18815023,0.64763993,0.6360232,0.16836992,0.19163597,0.5163297,0.03305146,0.752713,0.19837476,-0.000117633,0.11729452,0.51156855,0.8427693,0.13926114,0
0.48653182,0.22144422,0.22012354,0.5537198,0.575113,0.25346312,0.269155,0.44296762,0.08166096,0.6513255,0.252196,-0.000153391,0.18360685,0.40506095,0.7186183,0.21416824,0
0.18325754,0.20660532,0.26995596,0.22091895,0.23442613,0.31215182,0.3063581,0.14782913,0.08637819,0.29399848,0.29971862,-6.45E-05,0.23244867,0.11681573,0.35926417,0.23821369,0
0.5538108,0.044683516,0.042699896,0.6433133,0.64647853,0.05062101,0.052312776,0.5017362,0.02650133,0.71159947,0.047417045,-0.00013501,0.043821514,0.53418815,0.70597965,0.039188903,0
0.4995004,0.14740714,0.14641376,0.57676774,0.5854844,0.15557739,0.17235139,0.44687507,0.07198608,0.6570396,0.15932474,-0.00013357,0.13790977,0.44240528,0.6816165,0.1366618,0
0.68328154,-0.026195116,-0.032851428,0.7878891,0.7879143,-0.029940024,-0.03455066,0.6313836,-0.014774773,0.8612038,-0.028787926,-0.000154733,-0.028086439,0.663682,0.8569439,-0.029197738,1
0.4653769,0.2327599,0.23229282,0.5296001,0.55378824,0.2659362,0.29075527,0.42522487,0.09688882,0.6273619,0.26499093,-0.000152511,0.19804262,0.3746441,0.6931597,0.22619489,0
0.31076565,0.21330163,0.24748474,0.35781223,0.3747907,0.2843051,0.29353514,0.274826,0.102399394,0.44640693,0.27719033,-0.000105173,0.21674716,0.24257939,0.50330657,0.23335065,0
0.6045712,-0.001676075,-0.000698611,0.700333,0.69993174,0.001868412,-0.00773748,0.5514903,-0.001107164,0.7695865,-0.002488464,-0.000139917,0.001268372,0.59293056,0.7651156,-0.005869299,1
0.45817634,0.18585792,0.19079007,0.52287793,0.5414413,0.22001007,0.24216032,0.41340593,0.07588123,0.6131399,0.2162216,-0.000141819,0.1619701,0.38694373,0.65676737,0.18538892,0
0.5562783,0.09959076,0.099112555,0.6405106,0.6487348,0.10781261,0.12489985,0.5067767,0.0447067,0.7208821,0.11037106,-0.000141269,0.08680147,0.50455624,0.7398174,0.09175031,0
0.4152823,0.1029538,0.13004483,0.48230794,0.48906988,0.14223473,0.15649459,0.3702074,0.055578645,0.55236405,0.14246775,-0.000109435,0.11424152,0.37827972,0.5712015,0.112232774,0
0.4971898,0.14599298,0.15575564,0.5786615,0.5854165,0.17838027,0.16970015,0.45429528,0.057360202,0.6655528,0.17448205,-0.000139466,0.1346271,0.44787434,0.7163746,0.15258208,0
0.6330012,0.018374834,0.011191182,0.7295331,0.7297006,0.012408704,0.010574505,0.58107936,0.004593849,0.8040897,0.014743909,-0.000147436,0.008987084,0.6139501,0.80312383,0.011493199,1
0.50166327,0.18276839,0.18215482,0.57707614,0.5908971,0.2019594,0.22308153,0.4557813,0.07891684,0.6674344,0.20535505,-0.000144851,0.15990788,0.42921305,0.71221155,0.17562297,0
0.5316062,0.11081245,0.109486274,0.6094214,0.62062263,0.11884129,0.12600113,0.47925997,0.043320216,0.68817395,0.116537966,-0.00014276,0.097805694,0.49085775,0.71205187,0.10627743,1
0.56355643,0.0749246,0.088062376,0.64497435,0.65709996,0.09699508,0.10271031,0.5150778,0.025267106,0.7271212,0.096269086,-0.000142965,0.06871594,0.52228624,0.75447947,0.07888537,1
0.27370745,0.38287127,0.39801186,0.31652385,0.34355018,0.44482675,0.4491315,0.23285842,0.16690744,0.42317703,0.4427951,-0.000130328,0.35607955,0.18088697,0.52067167,0.39830554,0
0.45801252,0.15989013,0.18061888,0.5334386,0.5382599,0.19264232,0.18307397,0.41027865,0.06995578,0.620269,0.19850631,-0.000131528,0.16077036,0.41586134,0.66928124,0.17581531,0
0.281688,0.22699136,0.26338923,0.3270249,0.34573454,0.3030901,0.31014532,0.24270234,0.10740411,0.41231874,0.29988238,-0.000105435,0.23621252,0.23014218,0.47377884,0.2538869,0
0.73432606,-0.082055636,-0.08848673,0.84711474,0.8421405,-0.10128242,-0.11018095,0.6768052,-0.04134051,0.91620415,-0.10087289,-0.000158032,-0.080288455,0.7401789,0.8929299,-0.085123435,1
0.68194574,-0.0691148,-0.08249785,0.7897124,0.7827103,-0.10001384,-0.114281125,0.62181526,-0.03885505,0.850624,-0.09291938,-0.000151949,-0.069353506,0.70351774,0.8246266,-0.075461045,1
0.5312272,0.09117487,0.09927273,0.61343676,0.62088066,0.10879879,0.103386536,0.4801723,0.037611455,0.6913218,0.10987737,-0.000136081,0.08783099,0.4955273,0.7154392,0.09300153,1
0.61574763,0.040999047,0.052640066,0.71209866,0.71057314,0.057426102,0.06305632,0.5651207,0.008278325,0.7875986,0.05977288,-0.000141956,0.037206188,0.57839876,0.8125303,0.039143305,1
0.5462606,0.1495686,0.14542824,0.6201066,0.6383836,0.16714272,0.1794402,0.49755272,0.051061295,0.7118033,0.16508202,-0.000155126,0.12137388,0.485531,0.7566254,0.13957065,1
0.6254684,-0.004937612,0.015837401,0.72442526,0.72074753,0.011665411,0.0216716,0.5771794,-0.007699918,0.80208814,0.018466696,-0.000136449,0.000547886,0.60788184,0.80912536,0.001513109,1
0.49989715,0.20465425,0.19850379,0.5732994,0.59192336,0.2200691,0.24111062,0.45570374,0.08635084,0.6685036,0.22403818,-0.000151464,0.1731589,0.42332777,0.7179454,0.19658121,1
0.5369672,0.18788607,0.16816527,0.6175368,0.6337227,0.19429784,0.18767941,0.49474332,0.061364047,0.7122842,0.20662582,-0.000168899,0.15519764,0.50288635,0.7699869,0.19048962,0
0.3861309,0.2890502,0.29596215,0.44008386,0.47210652,0.35740402,0.36400673,0.3577784,0.11100362,0.5494909,0.3478883,-0.000152261,0.2486417,0.30037376,0.63901293,0.3051136,0
0.4519387,0.094350606,0.13973695,0.53086907,0.52814794,0.15355232,0.15083396,0.41044015,0.049861014,0.60832816,0.15237913,-0.000121256,0.1050757,0.41197607,0.64357716,0.11992985,1
0.49559608,0.10097269,0.113816015,0.57643145,0.58067626,0.123295076,0.13233465,0.44687638,0.056477364,0.6536907,0.12505665,-0.000130331,0.106128775,0.45817924,0.6702436,0.106187046,0
0.6389272,-0.026971526,-0.048637897,0.7374066,0.73922503,-0.039254427,-0.050049834,0.59178764,-0.011773627,0.80410844,-0.045048147,-0.000151998,-0.036541656,0.6310545,0.7864917,-0.030969799,0
0.44664618,0.23012227,0.23272085,0.5102299,0.5325268,0.2701969,0.28873497,0.40654314,0.0903531,0.60671794,0.27135178,-0.000148419,0.19503596,0.36342025,0.67062044,0.23328848,0
0.360398,0.26873174,0.2890567,0.4200511,0.4385143,0.33193362,0.3352713,0.32926053,0.11306314,0.5219998,0.3288965,-0.000137662,0.24780336,0.28693175,0.60526913,0.28597713,1
-0.066456705,0.76436764,0.7553452,-0.10772009,-0.02923797,0.9010781,0.974049,-0.08599307,0.32158786,0.033158742,0.8696724,-0.000142844,0.64564043,-0.30359098,0.22128075,0.75864446,0
0.55623215,0.14311826,0.13115527,0.6374225,0.649267,0.15145028,0.16472739,0.5015789,0.05694096,0.7240037,0.14628243,-0.000151427,0.11892153,0.4957743,0.7506091,0.12566009,0
0.61361355,0.047173597,0.047871135,0.7021592,0.7125731,0.056252524,0.06647901,0.56846815,0.006367333,0.78425264,0.06024888,-0.000154166,0.031168044,0.58428967,0.803211,0.046161067,1
0.3037692,0.29257956,0.32732877,0.35141602,0.3715155,0.36795986,0.36708868,0.2705478,0.12020311,0.45585003,0.36571103,-0.000130049,0.2790311,0.23271206,0.55098313,0.32139087,1
0.63613826,0.051055904,0.036293,0.729648,0.7358208,0.03808839,0.044193998,0.5834573,0.014294017,0.8090523,0.04384336,-0.000156788,0.033379853,0.60280514,0.8187175,0.04090578,1
0.28462255,0.36192173,0.3664149,0.32472578,0.3570933,0.42635733,0.4394354,0.25007498,0.15400456,0.4297534,0.42240006,-0.000138296,0.3252113,0.18307118,0.5212483,0.37635106,0
0.5035527,0.16983677,0.16971517,0.5774827,0.5907569,0.18849188,0.2085467,0.4567388,0.07188086,0.66674775,0.19211932,-0.000142904,0.14991367,0.43733722,0.70986927,0.16279723,0
0.57413876,0.028727684,0.016809024,0.65968746,0.6616467,0.03400717,0.030312464,0.52943623,0.00548432,0.73086107,0.02702222,-0.000141908,0.010008723,0.5534071,0.73883736,0.017841257,1
0.4563569,0.10191903,0.1432195,0.5336391,0.53816175,0.14552785,0.15162663,0.414615,0.047332022,0.6137456,0.15198341,-0.00012343,0.11121029,0.4185416,0.64957273,0.12289598,0
0.6675207,-0.02290167,0.013199732,0.7718875,0.7665221,0.001858383,0.014300413,0.6275004,-0.017900396,0.85457027,0.019385353,-0.000153434,-0.009513766,0.64905506,0.8815458,0.001237668,1
0.60658807,0.06407818,0.047930546,0.7029295,0.703909,0.04960379,0.04371786,0.54958194,0.02900185,0.77698666,0.05202222,-0.000151481,0.051887654,0.5726226,0.78393406,0.056903593,1
0.40285996,0.17268984,0.19362989,0.46516135,0.48381892,0.21156727,0.22859931,0.3605913,0.0834365,0.54697454,0.21626326,-0.000120825,0.17140244,0.3491109,0.58614796,0.17986217,0
0.35287678,0.30139518,0.30360824,0.39281264,0.42704743,0.35633326,0.3873224,0.32558855,0.11566466,0.50326705,0.3497723,-0.000136443,0.25371224,0.2541057,0.59201527,0.2970168,0
0.7189648,-0.08341708,-0.08834994,0.830457,0.82205945,-0.10571739,-0.1106526,0.66365325,-0.042642947,0.8916127,-0.09771904,-0.000141306,-0.081275135,0.72015417,0.86962795,-0.09771192,1
0.6258938,0.006662056,0.021469004,0.7274997,0.7260664,0.014564075,0.011097558,0.5729897,0.003301885,0.8031868,0.021607086,-0.000144978,0.016796455,0.6124387,0.80946344,0.012216605,1
0.53117007,0.11418085,0.16571027,0.6021698,0.6237246,0.2013287,0.23468176,0.5164099,0.016589832,0.722932,0.2171995,-0.000157766,0.09516255,0.4754099,0.81487465,0.1617344,1
0.6247066,0.019499365,0.003949508,0.72159904,0.721464,0.018803038,0.005548194,0.5724578,0.004828982,0.7944385,0.013549008,-0.000152628,0.009167492,0.613663,0.7922606,0.014911145,1
0.6254288,0.08346856,0.09169587,0.71957064,0.72861344,0.100277185,0.11828025,0.57428354,0.021541137,0.8038224,0.1024078,-0.000159402,0.06341757,0.5699069,0.836856,0.07617997,0
0.53897977,0.111650616,0.10591954,0.6194179,0.6271822,0.118945956,0.12396323,0.49309602,0.046258993,0.7035316,0.11998761,-0.000140769,0.09471615,0.4897709,0.73178035,0.1041241,1
0.43002456,0.2823324,0.29050633,0.49177128,0.51430035,0.32908016,0.35620144,0.3954646,0.11792119,0.6005847,0.33278647,-0.000149304,0.24297732,0.32568043,0.6831325,0.28172594,0
0.55649596,0.10562845,0.09424448,0.63376564,0.64980966,0.1130323,0.10310689,0.502458,0.02642702,0.7146,0.10929304,-0.000152784,0.086630404,0.5161302,0.7448007,0.10524162,0
0.4152823,0.1029538,0.13004483,0.48230794,0.48906988,0.14223473,0.15649459,0.3702074,0.055578645,0.55236405,0.14246775,-0.000109435,0.11424152,0.37827972,0.5712015,0.112232774,0
0.632759,0.012987655,0.011485465,0.7349305,0.7303091,0.017124526,0.001135662,0.5782926,0.004958093,0.80893874,0.015529648,-0.000146318,0.009285376,0.6159168,0.8110297,0.016686976,1
0.5779778,0.08020272,0.08340068,0.6647542,0.67056316,0.09050492,0.09709879,0.52856624,0.028859073,0.74626905,0.09443145,-0.000144676,0.069953196,0.5392864,0.7707253,0.07634692,0
0.5264271,0.19622347,0.19205977,0.60204804,0.6196622,0.21550295,0.23829147,0.48149055,0.078955784,0.69973236,0.21920308,-0.000155896,0.16556248,0.449417,0.7537328,0.18812683,0
0.51387155,0.1345836,0.13648134,0.59304523,0.60335577,0.15419036,0.17053492,0.46920153,0.060812876,0.67792684,0.15522088,-0.000138471,0.11989555,0.45425943,0.7081783,0.13138862,0
0.48197615,0.11038554,0.17088735,0.56665295,0.56316435,0.16166057,0.16225556,0.43226838,0.05115108,0.6530743,0.17139176,-0.000122548,0.13713048,0.45486152,0.7028969,0.14347403,1
0.505961,0.025592078,0.046293356,0.59353095,0.59102786,0.0339564,0.026977122,0.45251808,0.026946884,0.65561795,0.04104396,-0.000106681,0.04918071,0.4960682,0.6440714,0.03510005,0
0.46943638,0.22841963,0.2260686,0.5364542,0.5568369,0.25942725,0.28652728,0.42898807,0.095075,0.6338809,0.2609108,-0.000151058,0.19111104,0.37593624,0.69512075,0.222909,0
0.53199273,0.041757062,0.05744464,0.6183001,0.61870414,0.055749014,0.06722176,0.47910458,0.022092525,0.6859132,0.0546214,-0.000126184,0.047678865,0.50420827,0.69385326,0.03932478,1
0.52896094,0.09577021,0.103064254,0.60713905,0.6177887,0.11921307,0.113837525,0.48313898,0.031035185,0.68982536,0.119171016,-0.000143288,0.08491213,0.49587104,0.7187963,0.101329446,1
0.53649575,0.12726635,0.12695539,0.611001,0.6255457,0.14571361,0.15958671,0.4855673,0.044233266,0.69454575,0.14257462,-0.000144255,0.10424049,0.47683313,0.732865,0.11405405,1
0.57377154,0.06837183,0.07100662,0.6612723,0.66465753,0.0712414,0.062125526,0.51774687,0.029829005,0.7382349,0.07182758,-0.000140268,0.06296737,0.5475918,0.7556495,0.061989374,1
0.5305458,0.1433042,0.14273499,0.60641414,0.6192645,0.16466188,0.1765131,0.48279,0.05589068,0.6936359,0.16385856,-0.000150346,0.122829325,0.47455573,0.73387873,0.1409509,0
0.44292685,0.17615548,0.17960103,0.50355995,0.5267417,0.21725136,0.22387382,0.4107986,0.07066881,0.5930052,0.2146078,-0.000135694,0.15221311,0.3724459,0.6503709,0.17924324,0
0.43531096,0.18175457,0.20347077,0.51015615,0.5160607,0.22878799,0.23221302,0.39770985,0.084931076,0.601922,0.22798783,-0.000127932,0.17551321,0.37249944,0.6591945,0.19661547,1
0.69097036,-0.025036305,-0.027254015,0.7941781,0.7936397,-0.03488095,-0.032287784,0.6329885,-0.020720374,0.8688913,-0.030859932,-0.00015391,-0.030215487,0.6723123,0.86568165,-0.032756284,1
0.6854112,0.006176293,0.004875511,0.78350407,0.7894295,0.000566125,0.015942201,0.6331121,-0.005571213,0.8684877,0.006460384,-0.000157979,-0.003430709,0.6515731,0.8719111,-0.001256853,1
0.44052288,0.24235487,0.24442716,0.50096405,0.52557707,0.27857572,0.28299534,0.39363804,0.09076965,0.5999675,0.27334344,-0.000151571,0.21295871,0.36662394,0.6663962,0.24675441,0
0.4309034,0.13770552,0.19935232,0.50409263,0.509507,0.217148,0.22912392,0.4017159,0.04882595,0.60150987,0.22161055,-0.000119659,0.1481193,0.38360685,0.6793323,0.17303145,1
0.40129152,0.08013664,0.10286729,0.45886168,0.47887722,0.13803196,0.13768475,0.36703905,0.03422644,0.5316204,0.12254799,-0.000112227,0.08436565,0.3694577,0.55721605,0.0942038,0
0.41614085,0.22794646,0.27423975,0.4825168,0.4998258,0.29974782,0.31511566,0.39351007,0.09250174,0.5973247,0.30109012,-0.000137137,0.21849298,0.3497487,0.6971569,0.26156735,0
0.4789572,0.22021595,0.2206777,0.54370445,0.56584495,0.2518282,0.26830825,0.43632406,0.086665444,0.64281064,0.25035727,-0.000149461,0.18789373,0.39788884,0.7099354,0.21221793,0
0.18325754,0.20660532,0.26995596,0.22091895,0.23442613,0.31215182,0.3063581,0.14782913,0.08637819,0.29399848,0.29971862,-6.45E-05,0.23244867,0.11681573,0.35926417,0.23821369,0
0.41539586,0.17652772,0.24933761,0.49868515,0.49432907,0.25416282,0.2494565,0.3807142,0.08005049,0.59824073,0.2677222,-0.000113461,0.20049882,0.37116843,0.6869872,0.22245118,0
0.5113245,0.15440086,0.1555411,0.5845341,0.6001172,0.18299574,0.1913796,0.4644568,0.057429537,0.673562,0.17516409,-0.000146622,0.1302458,0.4474636,0.7181514,0.15147449,0
0.43914998,0.19355379,0.23078895,0.5137348,0.5216805,0.2458128,0.2445249,0.39663208,0.07767498,0.60663503,0.24908334,-0.000133001,0.18867123,0.39038673,0.67573637,0.21799439,0
0.44001618,0.21758822,0.22068807,0.50319576,0.5227263,0.24831362,0.26199898,0.3930503,0.09209784,0.59433526,0.2413182,-0.000143691,0.19358812,0.3642784,0.64705116,0.21709734,0
0.4309034,0.13770552,0.19935232,0.50409263,0.509507,0.217148,0.22912392,0.4017159,0.04882595,0.60150987,0.22161055,-0.000119659,0.1481193,0.38360685,0.6793323,0.17303145,1
0.5865707,0.083765745,0.08328572,0.67645895,0.6820495,0.082592234,0.08549185,0.53130656,0.034840547,0.757873,0.088964,-0.000148277,0.07780073,0.55485576,0.77626705,0.08189805,1
0.50265133,0.15360765,0.15560076,0.57902116,0.58975923,0.17186366,0.18816835,0.45562896,0.0669265,0.6643632,0.17514852,-0.000139941,0.13690352,0.44154993,0.70117694,0.14827397,0
0.5607482,0.05658233,0.06415775,0.66251934,0.6552786,0.06517672,0.052890304,0.5069619,0.03817691,0.7338238,0.06638335,-0.00013417,0.06636312,0.53828776,0.7366334,0.061174594,1
0.52464277,0.07277017,0.068165205,0.60399884,0.6111439,0.09801939,0.08407959,0.48077324,0.024115242,0.6759825,0.08577709,-0.000139803,0.055615224,0.48787373,0.70143,0.06722112,1
0.5850723,0.08232848,0.086110726,0.67668635,0.6795243,0.08839019,0.091381565,0.5342632,0.02791103,0.76021934,0.09019162,-0.000149148,0.06705898,0.54957294,0.7864593,0.08278058,1
0.5899133,0.04268825,0.04656139,0.6766196,0.6839839,0.047586665,0.04880508,0.535974,0.00877234,0.7527288,0.046132006,-0.000142846,0.03572832,0.55734104,0.76561564,0.03792129,1
0.4309034,0.13770552,0.19935232,0.50409263,0.509507,0.217148,0.22912392,0.4017159,0.04882595,0.60150987,0.22161055,-0.000119659,0.1481193,0.38360685,0.6793323,0.17303145,1
0.52223945,0.16240273,0.16274,0.597626,0.6125162,0.18101475,0.20081574,0.47336376,0.06631717,0.68759096,0.18230861,-0.000145865,0.14145909,0.45856348,0.7278842,0.1567565,0
0.61735296,-0.095909305,-0.09864578,0.7100135,0.7058273,-0.10629015,-0.122425176,0.5586923,-0.04361293,0.76220775,-0.113850445,-0.00012486,-0.07794504,0.6283528,0.73018414,-0.09671907,1
0.35363984,0.07247595,0.12484141,0.41726127,0.4182496,0.138804,0.14977413,0.31977007,0.044802506,0.4822228,0.13641419,-9.03E-05,0.09808457,0.31428656,0.5145521,0.09572495,1
0.43803445,0.16394833,0.18120492,0.50439644,0.5164131,0.20212784,0.20263912,0.39461482,0.06909126,0.5907745,0.19950771,-0.000128974,0.15810743,0.39211565,0.6402066,0.1688847,0
0.69073725,-0.068622924,-0.08223289,0.8053227,0.79566675,-0.091328606,-0.10359145,0.6321237,-0.029723037,0.8656219,-0.09269227,-0.000151735,-0.064949214,0.70853084,0.83593684,-0.073320225,1
0.5571375,0.10553094,0.11132965,0.63778037,0.6492062,0.119357206,0.13297352,0.5055794,0.04205165,0.7232705,0.1191109,-0.000143526,0.09199606,0.5049065,0.7487627,0.09760548,1
0.68904245,-0.07764616,-0.036906555,0.8015467,0.7897623,-0.048876166,-0.048300974,0.64779085,-0.037978876,0.8817403,-0.029597074,-0.000142376,-0.05125068,0.6911705,0.9013927,-0.04923974,0
0.44993517,0.22297016,0.22739857,0.51874363,0.53406096,0.25352982,0.27749822,0.40582255,0.0965477,0.6121678,0.2590596,-0.000141653,0.19786666,0.3693,0.6681532,0.22346677,0
0.37850946,0.21315879,0.23534122,0.42383236,0.4493669,0.2819756,0.2868054,0.3632021,0.067907944,0.53173035,0.28089923,-0.000132505,0.17851213,0.3023942,0.63053054,0.22994687,1
0.5533657,0.10390758,0.12131634,0.6358286,0.6478427,0.13433032,0.13966528,0.5117772,0.03861296,0.72482795,0.1409073,-0.000150186,0.093008585,0.50559705,0.7689381,0.11523471,1
0.46593693,0.15360987,0.15298806,0.5339984,0.5528112,0.198385,0.20140427,0.42857227,0.057200503,0.6154464,0.18178019,-0.000144137,0.124305755,0.40245262,0.6603345,0.15322334,1
0.70620805,-0.03900881,-0.04108706,0.81558377,0.80956924,-0.044220686,-0.048220582,0.65184397,-0.025923591,0.89257425,-0.04246986,-0.000158897,-0.039647445,0.70038044,0.89149266,-0.03496076,1
0.5082178,0.17494363,0.17500682,0.578642,0.5957659,0.19640988,0.21240273,0.4597064,0.06624671,0.667133,0.19537859,-0.000146533,0.14459601,0.4319417,0.7192055,0.16226126,1
0.4290757,0.1674174,0.17991689,0.49684027,0.5075995,0.20944631,0.20307772,0.38696206,0.06961424,0.580006,0.19816667,-0.000130132,0.1579003,0.3806621,0.62883675,0.17656077,0
0.31729993,0.1271477,0.14599624,0.3778022,0.3799157,0.16622382,0.1425929,0.2827378,0.06898432,0.44526604,0.15851927,-8.19E-05,0.14046612,0.30053183,0.46331385,0.14376691,1
0.66933936,0.029067926,0.07801755,0.7766738,0.7748394,0.045526505,0.0445169,0.632738,0.010136195,0.8805986,0.07480027,-0.000163166,0.049160436,0.6570582,0.9240341,0.068666495,1
0.14920934,0.42687038,0.4681244,0.17985456,0.20589967,0.5389303,0.5440567,0.12602693,0.18515846,0.2901181,0.52784747,-0.000118064,0.39821935,0.037820973,0.41598526,0.4592334,0
-0.05283727,0.05662363,0.14597684,-0.012452919,-0.04983442,0.11386652,0.03652747,-0.11285451,0.124498755,-0.005219679,0.09623612,1.81E-05,0.19404347,-0.042269748,-0.030101173,0.12112417,1
0.6020528,0.038327724,0.04086213,0.6921093,0.6968721,0.042397916,0.04179284,0.54782987,0.009474061,0.7684343,0.04441923,-0.000141829,0.033121854,0.5742033,0.77947646,0.033499353,1
0.5924093,-0.014843561,0.004215956,0.68356705,0.6794422,5.53E-05,0.004507422,0.5478206,-0.009277519,0.7535991,0.003201455,-0.000127093,-0.008356929,0.56794226,0.75928366,-0.010412686,1
0.5522135,0.062182974,0.0945315,0.63622236,0.64252937,0.10005979,0.124522924,0.5105596,0.031728387,0.72332597,0.116171464,-0.000130379,0.07132597,0.50480443,0.75663954,0.07562178,1
0.55107087,0.11595113,0.11868806,0.63148946,0.6439718,0.12992029,0.118910834,0.5001185,0.03859993,0.71518147,0.13012108,-0.000149468,0.101436034,0.51829034,0.753114,0.116691105,1
